Time[s], Channel 0, Channel 1, Channel 2, Channel 3, button 5 (dpi)
0.04861968, 1, 0, 0, 0, 0
0.04861982, 0, 1, 0, 0, 0
0.04861994, 1, 1, 0, 0, 0
0.04862006, 0, 1, 0, 0, 0
0.04862008, 0, 0, 1, 0, 0
0.04862018, 1, 0, 1, 0, 0
0.04862032, 0, 0, 1, 0, 0
0.04862034, 0, 0, 0, 0, 0
0.04862044, 1, 0, 0, 0, 0
0.04862056, 0, 0, 0, 0, 0
0.04862058, 0, 0, 1, 0, 0
0.04862068, 1, 0, 1, 0, 0
0.04862082, 0, 1, 1, 0, 0
0.04862094, 1, 1, 1, 0, 0
0.04862106, 0, 1, 1, 0, 0
0.04862108, 0, 1, 0, 0, 0
0.04862118, 1, 1, 0, 0, 0
0.04862132, 0, 1, 0, 0, 0
0.04862144, 1, 1, 0, 0, 0
0.04862156, 0, 1, 0, 0, 0
0.04862168, 1, 1, 0, 0, 0
0.04862182, 0, 1, 0, 0, 0
0.04862194, 1, 1, 0, 0, 0
0.04862206, 0, 1, 0, 0, 0
0.04862208, 0, 1, 1, 0, 0
0.04862218, 1, 1, 1, 0, 0
0.04862232, 0, 1, 1, 0, 0
0.04862244, 1, 1, 1, 0, 0
0.04862256, 0, 1, 1, 0, 0
0.04862258, 0, 1, 0, 0, 0
0.04862268, 1, 1, 0, 0, 0
0.04862282, 0, 1, 0, 0, 0
0.04862284, 0, 1, 1, 0, 0
0.04862294, 1, 1, 1, 0, 0
0.04862306, 0, 1, 1, 0, 0
0.04862308, 0, 1, 0, 0, 0
0.04862318, 1, 1, 0, 0, 0
0.04862332, 0, 1, 0, 0, 0
0.04862344, 1, 1, 0, 0, 0
0.04862356, 0, 1, 0, 0, 0
0.04862368, 1, 1, 0, 0, 0
0.04862382, 0, 1, 0, 0, 0
0.04862394, 1, 1, 0, 0, 0
0.04862406, 0, 1, 0, 0, 0
0.04862408, 0, 0, 0, 0, 0
0.04862410, 0, 0, 1, 0, 0
0.04862418, 1, 0, 1, 0, 0
0.04862432, 0, 0, 1, 0, 0
0.04862444, 1, 0, 1, 0, 0
0.04862456, 0, 0, 1, 0, 0
0.04862458, 0, 1, 1, 0, 0
0.04862468, 1, 1, 1, 0, 0
0.04862482, 0, 0, 1, 0, 0
0.04862494, 1, 0, 1, 0, 0
0.04862506, 0, 0, 1, 0, 0
0.04862508, 0, 0, 0, 0, 0
0.04862518, 1, 0, 0, 0, 0
0.04862532, 0, 0, 0, 0, 0
0.04862544, 1, 0, 0, 0, 0
0.04862556, 0, 0, 0, 0, 0
0.04862568, 1, 0, 0, 0, 0
0.04862582, 0, 0, 0, 0, 0
0.04862584, 0, 0, 1, 0, 0
0.04862594, 1, 0, 1, 0, 0
0.04862606, 0, 0, 1, 0, 0
0.04862608, 0, 0, 0, 0, 0
0.04862618, 1, 0, 0, 0, 0
0.04862632, 0, 0, 0, 0, 0
0.04862644, 1, 0, 0, 0, 0
0.04862656, 0, 0, 0, 0, 0
0.04862668, 1, 0, 0, 0, 0
0.04862682, 0, 0, 0, 0, 0
0.04862684, 0, 0, 1, 0, 0
0.04862694, 1, 0, 1, 0, 0
0.04862706, 0, 0, 1, 0, 0
0.04862710, 0, 0, 0, 0, 0
0.04862718, 1, 0, 0, 0, 0
0.04862732, 0, 0, 0, 0, 0
0.04862744, 1, 0, 0, 0, 0
0.04862756, 0, 0, 0, 0, 0
0.04862758, 0, 0, 1, 0, 0
0.04862768, 1, 0, 1, 0, 0
0.04862782, 0, 1, 1, 0, 0
0.04862784, 0, 1, 0, 0, 0
0.04862794, 1, 1, 0, 0, 0
0.04862806, 0, 1, 0, 0, 0
0.04862808, 0, 0, 0, 0, 0
0.04862810, 0, 0, 1, 0, 0
0.04862818, 1, 0, 1, 0, 0
0.04862832, 0, 0, 1, 0, 0
0.04862844, 1, 0, 1, 0, 0
0.04862856, 0, 0, 1, 0, 0
0.04862858, 0, 0, 0, 0, 0
0.04862868, 1, 0, 0, 0, 0
0.04862882, 0, 0, 0, 0, 0
0.04862884, 0, 0, 1, 0, 0
0.04862894, 1, 0, 1, 0, 0
0.04862906, 0, 0, 1, 0, 0
0.04862910, 0, 0, 0, 0, 0
0.04862918, 1, 0, 0, 0, 0
0.04862932, 0, 1, 0, 0, 0
0.04862944, 1, 1, 0, 0, 0
0.04862956, 0, 1, 0, 0, 0
0.04862958, 0, 0, 0, 0, 0
0.04862968, 1, 0, 0, 0, 0
0.04862982, 0, 0, 0, 0, 0
0.04862994, 1, 0, 0, 0, 0
0.04863006, 0, 0, 0, 0, 0
0.04863018, 1, 0, 0, 0, 0
0.04863032, 0, 0, 0, 0, 0
0.04863044, 1, 0, 0, 0, 0
0.04863056, 0, 0, 0, 0, 0
0.04863068, 1, 0, 0, 0, 0
0.04863264, 1, 0, 0, 1, 0
0.04961432, 1, 0, 0, 0, 0
0.04961434, 1, 1, 0, 0, 0
0.04961692, 0, 1, 0, 0, 0
0.04961694, 0, 1, 1, 0, 0
0.04961704, 1, 1, 1, 0, 0
0.04961718, 0, 0, 1, 0, 0
0.04961720, 0, 0, 0, 0, 0
0.04961730, 1, 0, 0, 0, 0
0.04961742, 0, 0, 0, 0, 0
0.04961754, 1, 0, 0, 0, 0
0.04961768, 0, 0, 0, 0, 0
0.04961780, 1, 0, 0, 0, 0
0.04961792, 0, 0, 0, 0, 0
0.04961804, 1, 0, 0, 0, 0
0.04961818, 0, 0, 0, 0, 0
0.04961830, 1, 0, 0, 0, 0
0.04961842, 0, 0, 0, 0, 0
0.04961844, 0, 1, 0, 0, 0
0.04961854, 1, 1, 0, 0, 0
0.04961868, 0, 1, 0, 0, 0
0.04961880, 1, 1, 0, 0, 0
0.04961892, 0, 1, 0, 0, 0
0.04961894, 0, 1, 1, 0, 0
0.04961904, 1, 1, 1, 0, 0
0.04961918, 0, 0, 1, 0, 0
0.04961920, 0, 0, 0, 0, 0
0.04961930, 1, 0, 0, 0, 0
0.04961942, 0, 0, 0, 0, 0
0.04961954, 1, 0, 0, 0, 0
0.04961968, 0, 0, 0, 0, 0
0.04961980, 1, 0, 0, 0, 0
0.04961992, 0, 0, 0, 0, 0
0.04961994, 0, 1, 0, 0, 0
0.04962004, 1, 1, 0, 0, 0
0.04962018, 0, 0, 0, 0, 0
0.04962020, 0, 0, 1, 0, 0
0.04962030, 1, 0, 1, 0, 0
0.04962042, 0, 0, 1, 0, 0
0.04962046, 0, 0, 0, 0, 0
0.04962054, 1, 0, 0, 0, 0
0.04962068, 0, 0, 0, 0, 0
0.04962070, 0, 0, 1, 0, 0
0.04962080, 1, 0, 1, 0, 0
0.04962092, 0, 0, 1, 0, 0
0.04962094, 0, 1, 1, 0, 0
0.04962104, 1, 1, 1, 0, 0
0.04962118, 0, 1, 1, 0, 0
0.04962120, 0, 1, 0, 0, 0
0.04962130, 1, 1, 0, 0, 0
0.04962142, 0, 1, 0, 0, 0
0.04962154, 1, 1, 0, 0, 0
0.04962168, 0, 1, 0, 0, 0
0.04962180, 1, 1, 0, 0, 0
0.04962192, 0, 1, 0, 0, 0
0.04962204, 1, 1, 0, 0, 0
0.04962218, 0, 1, 0, 0, 0
0.04962220, 0, 1, 1, 0, 0
0.04962230, 1, 1, 1, 0, 0
0.04962242, 0, 1, 1, 0, 0
0.04962254, 1, 1, 1, 0, 0
0.04962268, 0, 1, 1, 0, 0
0.04962270, 0, 1, 0, 0, 0
0.04962280, 1, 1, 0, 0, 0
0.04962292, 0, 1, 0, 0, 0
0.04962296, 0, 1, 1, 0, 0
0.04962304, 1, 1, 1, 0, 0
0.04962318, 0, 1, 1, 0, 0
0.04962320, 0, 1, 0, 0, 0
0.04962330, 1, 1, 0, 0, 0
0.04962342, 0, 1, 0, 0, 0
0.04962354, 1, 1, 0, 0, 0
0.04962368, 0, 1, 0, 0, 0
0.04962380, 1, 1, 0, 0, 0
0.04962392, 0, 1, 0, 0, 0
0.04962394, 0, 0, 0, 0, 0
0.04962404, 1, 0, 0, 0, 0
0.04962418, 0, 1, 0, 0, 0
0.04962420, 0, 1, 1, 0, 0
0.04962430, 1, 1, 1, 0, 0
0.04962442, 0, 1, 1, 0, 0
0.04962444, 0, 0, 1, 0, 0
0.04962454, 1, 0, 1, 0, 0
0.04962468, 0, 0, 1, 0, 0
0.04962480, 1, 0, 1, 0, 0
0.04962492, 0, 0, 1, 0, 0
0.04962504, 1, 0, 1, 0, 0
0.04962518, 0, 0, 1, 0, 0
0.04962520, 0, 0, 0, 0, 0
0.04962530, 1, 0, 0, 0, 0
0.04962542, 0, 0, 0, 0, 0
0.04962554, 1, 0, 0, 0, 0
0.04962568, 0, 0, 0, 0, 0
0.04962580, 1, 0, 0, 0, 0
0.04962592, 0, 0, 0, 0, 0
0.04962594, 0, 0, 1, 0, 0
0.04962604, 1, 0, 1, 0, 0
0.04962618, 0, 0, 1, 0, 0
0.04962620, 0, 0, 0, 0, 0
0.04962630, 1, 0, 0, 0, 0
0.04962642, 0, 0, 0, 0, 0
0.04962654, 1, 0, 0, 0, 0
0.04962668, 0, 0, 0, 0, 0
0.04962680, 1, 0, 0, 0, 0
0.04962692, 0, 0, 0, 0, 0
0.04962696, 0, 0, 1, 0, 0
0.04962706, 1, 0, 1, 0, 0
0.04962718, 0, 0, 1, 0, 0
0.04962720, 0, 0, 0, 0, 0
0.04962730, 1, 0, 0, 0, 0
0.04962742, 0, 0, 0, 0, 0
0.04962754, 1, 0, 0, 0, 0
0.04962768, 0, 0, 0, 0, 0
0.04962770, 0, 0, 1, 0, 0
0.04962780, 1, 0, 1, 0, 0
0.04962792, 0, 0, 1, 0, 0
0.04962794, 0, 1, 1, 0, 0
0.04962796, 0, 1, 0, 0, 0
0.04962804, 1, 1, 0, 0, 0
0.04962818, 0, 1, 0, 0, 0
0.04962820, 0, 1, 1, 0, 0
0.04962830, 1, 1, 1, 0, 0
0.04962842, 0, 1, 1, 0, 0
0.04962844, 0, 0, 1, 0, 0
0.04962856, 1, 0, 1, 0, 0
0.04962868, 0, 0, 1, 0, 0
0.04962870, 0, 0, 0, 0, 0
0.04962880, 1, 0, 0, 0, 0
0.04962892, 0, 0, 0, 0, 0
0.04962896, 0, 0, 1, 0, 0
0.04962906, 1, 0, 1, 0, 0
0.04962918, 0, 0, 1, 0, 0
0.04962920, 0, 0, 0, 0, 0
0.04962930, 1, 0, 0, 0, 0
0.04962942, 0, 0, 0, 0, 0
0.04962944, 0, 1, 0, 0, 0
0.04962954, 1, 1, 0, 0, 0
0.04962968, 0, 0, 0, 0, 0
0.04962980, 1, 0, 0, 0, 0
0.04962992, 0, 0, 0, 0, 0
0.04963006, 1, 0, 0, 0, 0
0.04963018, 0, 0, 0, 0, 0
0.04963030, 1, 0, 0, 0, 0
0.04963042, 0, 0, 0, 0, 0
0.04963056, 1, 0, 0, 0, 0
0.04963068, 0, 0, 0, 0, 0
0.04963080, 1, 0, 0, 0, 0
0.04963276, 1, 0, 0, 1, 0
0.05061444, 1, 0, 0, 0, 0
0.05061446, 1, 1, 0, 0, 0
0.05061704, 0, 1, 0, 0, 0
0.05061706, 0, 1, 1, 0, 0
0.05061716, 1, 1, 1, 0, 0
0.05061728, 0, 1, 1, 0, 0
0.05061730, 0, 0, 0, 0, 0
0.05061740, 1, 0, 0, 0, 0
0.05061754, 0, 0, 0, 0, 0
0.05061766, 1, 0, 0, 0, 0
0.05061778, 0, 0, 0, 0, 0
0.05061790, 1, 0, 0, 0, 0
0.05061804, 0, 0, 0, 0, 0
0.05061816, 1, 0, 0, 0, 0
0.05061828, 0, 0, 0, 0, 0
0.05061840, 1, 0, 0, 0, 0
0.05061854, 0, 1, 0, 0, 0
0.05061866, 1, 1, 0, 0, 0
0.05061878, 0, 1, 0, 0, 0
0.05061890, 1, 1, 0, 0, 0
0.05061904, 0, 1, 0, 0, 0
0.05061906, 0, 1, 1, 0, 0
0.05061916, 1, 1, 1, 0, 0
0.05061928, 0, 1, 1, 0, 0
0.05061930, 0, 0, 0, 0, 0
0.05061940, 1, 0, 0, 0, 0
0.05061954, 0, 0, 0, 0, 0
0.05061966, 1, 0, 0, 0, 0
0.05061978, 0, 0, 0, 0, 0
0.05061990, 1, 0, 0, 0, 0
0.05062004, 0, 1, 0, 0, 0
0.05062016, 1, 1, 0, 0, 0
0.05062028, 0, 1, 0, 0, 0
0.05062030, 0, 0, 0, 0, 0
0.05062032, 0, 0, 1, 0, 0
0.05062040, 1, 0, 1, 0, 0
0.05062054, 0, 0, 1, 0, 0
0.05062056, 0, 0, 0, 0, 0
0.05062066, 1, 0, 0, 0, 0
0.05062078, 0, 0, 0, 0, 0
0.05062080, 0, 0, 1, 0, 0
0.05062090, 1, 0, 1, 0, 0
0.05062104, 0, 1, 1, 0, 0
0.05062116, 1, 1, 1, 0, 0
0.05062128, 0, 1, 1, 0, 0
0.05062132, 0, 1, 0, 0, 0
0.05062140, 1, 1, 0, 0, 0
0.05062154, 0, 1, 0, 0, 0
0.05062166, 1, 1, 0, 0, 0
0.05062178, 0, 1, 0, 0, 0
0.05062190, 1, 1, 0, 0, 0
0.05062204, 0, 1, 0, 0, 0
0.05062216, 1, 1, 0, 0, 0
0.05062228, 0, 1, 0, 0, 0
0.05062232, 0, 1, 1, 0, 0
0.05062240, 1, 1, 1, 0, 0
0.05062254, 0, 1, 1, 0, 0
0.05062266, 1, 1, 1, 0, 0
0.05062278, 0, 1, 1, 0, 0
0.05062282, 0, 1, 0, 0, 0
0.05062292, 1, 1, 0, 0, 0
0.05062304, 0, 1, 0, 0, 0
0.05062306, 0, 1, 1, 0, 0
0.05062316, 1, 1, 1, 0, 0
0.05062328, 0, 1, 1, 0, 0
0.05062332, 0, 1, 0, 0, 0
0.05062342, 1, 1, 0, 0, 0
0.05062354, 0, 1, 0, 0, 0
0.05062366, 1, 1, 0, 0, 0
0.05062378, 0, 1, 0, 0, 0
0.05062392, 1, 1, 0, 0, 0
0.05062404, 0, 0, 0, 0, 0
0.05062416, 1, 0, 0, 0, 0
0.05062428, 0, 0, 0, 0, 0
0.05062430, 0, 1, 1, 0, 0
0.05062442, 1, 1, 1, 0, 0
0.05062454, 0, 1, 1, 0, 0
0.05062466, 1, 1, 1, 0, 0
0.05062478, 0, 1, 1, 0, 0
0.05062480, 0, 0, 1, 0, 0
0.05062492, 1, 0, 1, 0, 0
0.05062504, 0, 0, 1, 0, 0
0.05062516, 1, 0, 1, 0, 0
0.05062528, 0, 0, 1, 0, 0
0.05062532, 0, 0, 0, 0, 0
0.05062542, 1, 0, 0, 0, 0
0.05062554, 0, 0, 0, 0, 0
0.05062566, 1, 0, 0, 0, 0
0.05062578, 0, 0, 0, 0, 0
0.05062592, 1, 0, 0, 0, 0
0.05062604, 0, 0, 0, 0, 0
0.05062606, 0, 0, 1, 0, 0
0.05062616, 1, 0, 1, 0, 0
0.05062628, 0, 0, 1, 0, 0
0.05062632, 0, 0, 0, 0, 0
0.05062642, 1, 0, 0, 0, 0
0.05062654, 0, 0, 0, 0, 0
0.05062666, 1, 0, 0, 0, 0
0.05062678, 0, 0, 0, 0, 0
0.05062692, 1, 0, 0, 0, 0
0.05062704, 0, 0, 0, 0, 0
0.05062706, 0, 0, 1, 0, 0
0.05062716, 1, 0, 1, 0, 0
0.05062728, 0, 0, 1, 0, 0
0.05062732, 0, 0, 0, 0, 0
0.05062742, 1, 0, 0, 0, 0
0.05062754, 0, 0, 0, 0, 0
0.05062766, 1, 0, 0, 0, 0
0.05062778, 0, 0, 0, 0, 0
0.05062782, 0, 0, 1, 0, 0
0.05062792, 1, 0, 1, 0, 0
0.05062804, 0, 0, 1, 0, 0
0.05062806, 0, 1, 0, 0, 0
0.05062816, 1, 1, 0, 0, 0
0.05062828, 0, 1, 0, 0, 0
0.05062832, 0, 1, 1, 0, 0
0.05062842, 1, 1, 1, 0, 0
0.05062854, 0, 0, 1, 0, 0
0.05062866, 1, 0, 1, 0, 0
0.05062878, 0, 0, 1, 0, 0
0.05062880, 0, 1, 1, 0, 0
0.05062882, 0, 1, 0, 0, 0
0.05062892, 1, 1, 0, 0, 0
0.05062904, 0, 0, 0, 0, 0
0.05062906, 0, 0, 1, 0, 0
0.05062916, 1, 0, 1, 0, 0
0.05062928, 0, 0, 1, 0, 0
0.05062932, 0, 0, 0, 0, 0
0.05062942, 1, 0, 0, 0, 0
0.05062954, 0, 0, 0, 0, 0
0.05062956, 0, 1, 0, 0, 0
0.05062966, 1, 1, 0, 0, 0
0.05062978, 0, 1, 0, 0, 0
0.05062980, 0, 0, 0, 0, 0
0.05062992, 1, 0, 0, 0, 0
0.05063004, 0, 0, 0, 0, 0
0.05063016, 1, 0, 0, 0, 0
0.05063028, 0, 0, 0, 0, 0
0.05063042, 1, 0, 0, 0, 0
0.05063054, 0, 0, 0, 0, 0
0.05063066, 1, 0, 0, 0, 0
0.05063078, 0, 0, 0, 0, 0
0.05063092, 1, 0, 0, 0, 0
0.05063286, 1, 0, 0, 1, 0
0.05161454, 1, 0, 0, 0, 0
0.05161456, 1, 1, 0, 0, 0
0.05161714, 0, 1, 0, 0, 0
0.05161718, 0, 1, 1, 0, 0
0.05161726, 1, 1, 1, 0, 0
0.05161740, 0, 0, 1, 0, 0
0.05161742, 0, 0, 0, 0, 0
0.05161752, 1, 0, 0, 0, 0
0.05161764, 0, 0, 0, 0, 0
0.05161778, 1, 0, 0, 0, 0
0.05161790, 0, 0, 0, 0, 0
0.05161802, 1, 0, 0, 0, 0
0.05161814, 0, 0, 0, 0, 0
0.05161828, 1, 0, 0, 0, 0
0.05161840, 0, 0, 0, 0, 0
0.05161852, 1, 0, 0, 0, 0
0.05161864, 0, 0, 0, 0, 0
0.05161866, 0, 1, 0, 0, 0
0.05161876, 1, 1, 0, 0, 0
0.05161890, 0, 1, 0, 0, 0
0.05161902, 1, 1, 0, 0, 0
0.05161914, 0, 1, 0, 0, 0
0.05161918, 0, 1, 1, 0, 0
0.05161926, 1, 1, 1, 0, 0
0.05161940, 0, 0, 1, 0, 0
0.05161942, 0, 0, 0, 0, 0
0.05161952, 1, 0, 0, 0, 0
0.05161964, 0, 0, 0, 0, 0
0.05161978, 1, 0, 0, 0, 0
0.05161990, 0, 0, 0, 0, 0
0.05162002, 1, 0, 0, 0, 0
0.05162014, 0, 0, 0, 0, 0
0.05162016, 0, 1, 0, 0, 0
0.05162028, 1, 1, 0, 0, 0
0.05162040, 0, 0, 0, 0, 0
0.05162042, 0, 0, 1, 0, 0
0.05162052, 1, 0, 1, 0, 0
0.05162064, 0, 0, 1, 0, 0
0.05162068, 0, 0, 0, 0, 0
0.05162078, 1, 0, 0, 0, 0
0.05162090, 0, 0, 0, 0, 0
0.05162092, 0, 0, 1, 0, 0
0.05162102, 1, 0, 1, 0, 0
0.05162114, 0, 0, 1, 0, 0
0.05162116, 0, 1, 1, 0, 0
0.05162128, 1, 1, 1, 0, 0
0.05162140, 0, 1, 1, 0, 0
0.05162142, 0, 1, 0, 0, 0
0.05162152, 1, 1, 0, 0, 0
0.05162164, 0, 1, 0, 0, 0
0.05162178, 1, 1, 0, 0, 0
0.05162190, 0, 1, 0, 0, 0
0.05162202, 1, 1, 0, 0, 0
0.05162214, 0, 1, 0, 0, 0
0.05162228, 1, 1, 0, 0, 0
0.05162240, 0, 1, 0, 0, 0
0.05162242, 0, 1, 1, 0, 0
0.05162252, 1, 1, 1, 0, 0
0.05162264, 0, 1, 1, 0, 0
0.05162278, 1, 1, 1, 0, 0
0.05162290, 0, 1, 1, 0, 0
0.05162292, 0, 1, 0, 0, 0
0.05162302, 1, 1, 0, 0, 0
0.05162314, 0, 1, 0, 0, 0
0.05162318, 0, 1, 1, 0, 0
0.05162328, 1, 1, 1, 0, 0
0.05162340, 0, 1, 1, 0, 0
0.05162342, 0, 1, 0, 0, 0
0.05162352, 1, 1, 0, 0, 0
0.05162364, 0, 1, 0, 0, 0
0.05162378, 1, 1, 0, 0, 0
0.05162390, 0, 1, 0, 0, 0
0.05162402, 1, 1, 0, 0, 0
0.05162414, 0, 1, 0, 0, 0
0.05162416, 0, 0, 0, 0, 0
0.05162428, 1, 0, 0, 0, 0
0.05162440, 0, 0, 0, 0, 0
0.05162442, 0, 1, 1, 0, 0
0.05162452, 1, 1, 1, 0, 0
0.05162464, 0, 1, 1, 0, 0
0.05162466, 0, 0, 1, 0, 0
0.05162478, 1, 0, 1, 0, 0
0.05162490, 0, 0, 1, 0, 0
0.05162492, 0, 1, 1, 0, 0
0.05162502, 1, 1, 1, 0, 0
0.05162514, 0, 1, 1, 0, 0
0.05162516, 0, 0, 1, 0, 0
0.05162528, 1, 0, 1, 0, 0
0.05162540, 0, 0, 1, 0, 0
0.05162542, 0, 0, 0, 0, 0
0.05162552, 1, 0, 0, 0, 0
0.05162564, 0, 0, 0, 0, 0
0.05162578, 1, 0, 0, 0, 0
0.05162590, 0, 0, 0, 0, 0
0.05162602, 1, 0, 0, 0, 0
0.05162614, 0, 0, 0, 0, 0
0.05162618, 0, 0, 1, 0, 0
0.05162628, 1, 0, 1, 0, 0
0.05162640, 0, 0, 1, 0, 0
0.05162642, 0, 0, 0, 0, 0
0.05162652, 1, 0, 0, 0, 0
0.05162664, 0, 0, 0, 0, 0
0.05162678, 1, 0, 0, 0, 0
0.05162690, 0, 0, 0, 0, 0
0.05162702, 1, 0, 0, 0, 0
0.05162714, 0, 0, 0, 0, 0
0.05162718, 0, 0, 1, 0, 0
0.05162728, 1, 0, 1, 0, 0
0.05162740, 0, 0, 1, 0, 0
0.05162742, 0, 0, 0, 0, 0
0.05162752, 1, 0, 0, 0, 0
0.05162764, 0, 0, 0, 0, 0
0.05162778, 1, 0, 0, 0, 0
0.05162790, 0, 0, 0, 0, 0
0.05162792, 0, 0, 1, 0, 0
0.05162802, 1, 0, 1, 0, 0
0.05162814, 0, 0, 1, 0, 0
0.05162816, 0, 1, 1, 0, 0
0.05162818, 0, 1, 0, 0, 0
0.05162828, 1, 1, 0, 0, 0
0.05162840, 0, 1, 0, 0, 0
0.05162842, 0, 1, 1, 0, 0
0.05162852, 1, 1, 1, 0, 0
0.05162864, 0, 1, 1, 0, 0
0.05162866, 0, 0, 1, 0, 0
0.05162878, 1, 0, 1, 0, 0
0.05162890, 0, 0, 1, 0, 0
0.05162892, 0, 0, 0, 0, 0
0.05162902, 1, 0, 0, 0, 0
0.05162914, 0, 0, 0, 0, 0
0.05162918, 0, 0, 1, 0, 0
0.05162928, 1, 0, 1, 0, 0
0.05162940, 0, 0, 1, 0, 0
0.05162942, 0, 0, 0, 0, 0
0.05162952, 1, 0, 0, 0, 0
0.05162964, 0, 0, 0, 0, 0
0.05162966, 0, 1, 0, 0, 0
0.05162978, 1, 1, 0, 0, 0
0.05162990, 0, 0, 0, 0, 0
0.05163002, 1, 0, 0, 0, 0
0.05163014, 0, 0, 0, 0, 0
0.05163028, 1, 0, 0, 0, 0
0.05163040, 0, 0, 0, 0, 0
0.05163052, 1, 0, 0, 0, 0
0.05163064, 0, 0, 0, 0, 0
0.05163078, 1, 0, 0, 0, 0
0.05163090, 0, 0, 0, 0, 0
0.05163102, 1, 0, 0, 0, 0
0.05163298, 1, 0, 0, 1, 0
0.05261466, 1, 0, 0, 0, 0
0.05261468, 1, 1, 0, 0, 0
0.05261726, 0, 1, 0, 0, 0
0.05261728, 0, 1, 1, 0, 0
0.05261738, 1, 1, 1, 0, 0
0.05261750, 0, 1, 1, 0, 0
0.05261752, 0, 0, 0, 0, 0
0.05261764, 1, 0, 0, 0, 0
0.05261776, 0, 0, 0, 0, 0
0.05261788, 1, 0, 0, 0, 0
0.05261800, 0, 0, 0, 0, 0
0.05261814, 1, 0, 0, 0, 0
0.05261826, 0, 0, 0, 0, 0
0.05261838, 1, 0, 0, 0, 0
0.05261850, 0, 0, 0, 0, 0
0.05261864, 1, 0, 0, 0, 0
0.05261876, 0, 0, 0, 0, 0
0.05261878, 0, 1, 0, 0, 0
0.05261888, 1, 1, 0, 0, 0
0.05261900, 0, 1, 0, 0, 0
0.05261914, 1, 1, 0, 0, 0
0.05261926, 0, 1, 0, 0, 0
0.05261928, 0, 1, 1, 0, 0
0.05261938, 1, 1, 1, 0, 0
0.05261950, 0, 1, 1, 0, 0
0.05261952, 0, 0, 0, 0, 0
0.05261964, 1, 0, 0, 0, 0
0.05261976, 0, 0, 0, 0, 0
0.05261988, 1, 0, 0, 0, 0
0.05262000, 0, 0, 0, 0, 0
0.05262014, 1, 0, 0, 0, 0
0.05262026, 0, 0, 0, 0, 0
0.05262028, 0, 1, 0, 0, 0
0.05262038, 1, 1, 0, 0, 0
0.05262050, 0, 1, 0, 0, 0
0.05262052, 0, 0, 0, 0, 0
0.05262054, 0, 0, 1, 0, 0
0.05262064, 1, 0, 1, 0, 0
0.05262076, 0, 0, 1, 0, 0
0.05262078, 0, 0, 0, 0, 0
0.05262088, 1, 0, 0, 0, 0
0.05262100, 0, 0, 0, 0, 0
0.05262104, 0, 0, 1, 0, 0
0.05262114, 1, 0, 1, 0, 0
0.05262126, 0, 0, 1, 0, 0
0.05262128, 0, 1, 1, 0, 0
0.05262138, 1, 1, 1, 0, 0
0.05262150, 0, 1, 1, 0, 0
0.05262154, 0, 1, 0, 0, 0
0.05262164, 1, 1, 0, 0, 0
0.05262176, 0, 1, 0, 0, 0
0.05262188, 1, 1, 0, 0, 0
0.05262200, 0, 1, 0, 0, 0
0.05262214, 1, 1, 0, 0, 0
0.05262226, 0, 1, 0, 0, 0
0.05262238, 1, 1, 0, 0, 0
0.05262250, 0, 1, 0, 0, 0
0.05262254, 0, 1, 1, 0, 0
0.05262264, 1, 1, 1, 0, 0
0.05262276, 0, 1, 1, 0, 0
0.05262288, 1, 1, 1, 0, 0
0.05262300, 0, 1, 1, 0, 0
0.05262304, 0, 1, 0, 0, 0
0.05262314, 1, 1, 0, 0, 0
0.05262326, 0, 1, 0, 0, 0
0.05262328, 0, 1, 1, 0, 0
0.05262338, 1, 1, 1, 0, 0
0.05262350, 0, 1, 1, 0, 0
0.05262354, 0, 1, 0, 0, 0
0.05262364, 1, 1, 0, 0, 0
0.05262376, 0, 1, 0, 0, 0
0.05262388, 1, 1, 0, 0, 0
0.05262400, 0, 1, 0, 0, 0
0.05262414, 1, 1, 0, 0, 0
0.05262426, 0, 0, 0, 0, 0
0.05262438, 1, 0, 0, 0, 0
0.05262450, 0, 0, 0, 0, 0
0.05262452, 0, 1, 1, 0, 0
0.05262464, 1, 1, 1, 0, 0
0.05262476, 0, 1, 1, 0, 0
0.05262488, 1, 1, 1, 0, 0
0.05262500, 0, 1, 1, 0, 0
0.05262502, 0, 0, 1, 0, 0
0.05262514, 1, 0, 1, 0, 0
0.05262526, 0, 0, 1, 0, 0
0.05262538, 1, 0, 1, 0, 0
0.05262550, 0, 0, 1, 0, 0
0.05262554, 0, 0, 0, 0, 0
0.05262564, 1, 0, 0, 0, 0
0.05262576, 0, 0, 0, 0, 0
0.05262588, 1, 0, 0, 0, 0
0.05262600, 0, 0, 0, 0, 0
0.05262614, 1, 0, 0, 0, 0
0.05262626, 0, 0, 0, 0, 0
0.05262628, 0, 0, 1, 0, 0
0.05262638, 1, 0, 1, 0, 0
0.05262650, 0, 0, 1, 0, 0
0.05262654, 0, 0, 0, 0, 0
0.05262664, 1, 0, 0, 0, 0
0.05262676, 0, 0, 0, 0, 0
0.05262688, 1, 0, 0, 0, 0
0.05262700, 0, 0, 0, 0, 0
0.05262714, 1, 0, 0, 0, 0
0.05262726, 0, 0, 0, 0, 0
0.05262728, 0, 0, 1, 0, 0
0.05262738, 1, 0, 1, 0, 0
0.05262750, 0, 0, 1, 0, 0
0.05262754, 0, 0, 0, 0, 0
0.05262764, 1, 0, 0, 0, 0
0.05262776, 0, 0, 0, 0, 0
