Time[s], Channel 0, Channel 1, Channel 2, Channel 3
0.00298608, 0, 1, 0, 0
0.00298618, 1, 1, 0, 0
0.00298632, 0, 1, 0, 0
0.00298644, 1, 1, 0, 0
0.00298656, 0, 1, 0, 0
0.00298658, 0, 1, 1, 0
0.00298668, 1, 1, 1, 0
0.00298682, 0, 0, 1, 0
0.00298684, 0, 0, 0, 0
0.00298694, 1, 0, 0, 0
0.00298706, 0, 0, 0, 0
0.00298718, 1, 0, 0, 0
0.00298732, 0, 0, 0, 0
0.00298744, 1, 0, 0, 0
0.00298756, 0, 0, 0, 0
0.00298758, 0, 1, 0, 0
0.00298768, 1, 1, 0, 0
0.00298782, 0, 0, 0, 0
0.00298784, 0, 0, 1, 0
0.00298794, 1, 0, 1, 0
0.00298806, 0, 0, 1, 0
0.00298810, 0, 0, 0, 0
0.00298818, 1, 0, 0, 0
0.00298832, 0, 0, 0, 0
0.00298834, 0, 0, 1, 0
0.00298844, 1, 0, 1, 0
0.00298856, 0, 0, 1, 0
0.00298868, 1, 0, 1, 0
0.00298882, 0, 0, 1, 0
0.00298884, 0, 0, 0, 0
0.00298894, 1, 0, 0, 0
0.00298906, 0, 0, 0, 0
0.00298918, 1, 0, 0, 0
0.00298932, 0, 0, 0, 0
0.00298944, 1, 0, 0, 0
0.00298956, 0, 0, 0, 0
0.00298968, 1, 0, 0, 0
0.00298982, 0, 0, 0, 0
0.00298984, 0, 0, 1, 0
0.00298994, 1, 0, 1, 0
0.00299006, 0, 0, 1, 0
0.00299018, 1, 0, 1, 0
0.00299032, 0, 0, 1, 0
0.00299034, 0, 0, 0, 0
0.00299044, 1, 0, 0, 0
0.00299056, 0, 0, 0, 0
0.00299060, 0, 0, 1, 0
0.00299070, 1, 0, 1, 0
0.00299082, 0, 0, 1, 0
0.00299084, 0, 0, 0, 0
0.00299094, 1, 0, 0, 0
0.00299106, 0, 0, 0, 0
0.00299118, 1, 0, 0, 0
0.00299132, 0, 0, 0, 0
0.00299144, 1, 0, 0, 0
0.00299156, 0, 0, 0, 0
0.00299168, 1, 0, 0, 0
0.00299182, 0, 0, 0, 0
0.00299184, 0, 0, 1, 0
0.00299194, 1, 0, 1, 0
0.00299206, 0, 0, 1, 0
0.00299220, 1, 0, 1, 0
0.00299232, 0, 0, 1, 0
0.00299244, 1, 0, 1, 0
0.00299256, 0, 0, 1, 0
0.00299270, 1, 0, 1, 0
0.00299282, 0, 0, 1, 0
0.00299284, 0, 0, 0, 0
0.00299294, 1, 0, 0, 0
0.00299306, 0, 0, 0, 0
0.00299320, 1, 0, 0, 0
0.00299332, 0, 0, 0, 0
0.00299344, 1, 0, 0, 0
0.00299356, 0, 0, 0, 0
0.00299360, 0, 0, 1, 0
0.00299370, 1, 0, 1, 0
0.00299382, 0, 0, 1, 0
0.00299384, 0, 0, 0, 0
0.00299394, 1, 0, 0, 0
0.00299406, 0, 0, 0, 0
0.00299420, 1, 0, 0, 0
0.00299432, 0, 0, 0, 0
0.00299444, 1, 0, 0, 0
0.00299456, 0, 0, 0, 0
0.00299460, 0, 0, 1, 0
0.00299470, 1, 0, 1, 0
0.00299482, 0, 0, 1, 0
0.00299484, 0, 0, 0, 0
0.00299494, 1, 0, 0, 0
0.00299506, 0, 0, 0, 0
0.00299520, 1, 0, 0, 0
0.00299532, 0, 0, 0, 0
0.00299534, 0, 0, 1, 0
0.00299544, 1, 0, 1, 0
0.00299556, 0, 0, 1, 0
0.00299560, 0, 0, 0, 0
0.00299570, 1, 0, 0, 0
0.00299582, 0, 0, 0, 0
0.00299584, 0, 0, 1, 0
0.00299594, 1, 0, 1, 0
0.00299606, 0, 0, 1, 0
0.00299620, 1, 0, 1, 0
0.00299632, 0, 0, 1, 0
0.00299634, 0, 0, 0, 0
0.00299644, 1, 0, 0, 0
0.00299656, 0, 0, 0, 0
0.00299660, 0, 0, 1, 0
0.00299670, 1, 0, 1, 0
0.00299682, 0, 0, 1, 0
0.00299684, 0, 0, 0, 0
0.00299694, 1, 0, 0, 0
0.00299706, 0, 0, 0, 0
0.00299708, 0, 1, 0, 0
0.00299720, 1, 1, 0, 0
0.00299732, 0, 0, 0, 0
0.00299744, 1, 0, 0, 0
0.00299756, 0, 0, 0, 0
0.00299770, 1, 0, 0, 0
0.00299782, 0, 0, 0, 0
0.00299794, 1, 0, 0, 0
0.00299806, 0, 0, 0, 0
0.00299820, 1, 0, 0, 0
0.00299832, 0, 0, 0, 0
0.00299844, 1, 0, 0, 0
0.00300032, 1, 0, 0, 1
0.00398208, 1, 0, 0, 0
0.00398468, 0, 0, 0, 0
0.00398470, 0, 0, 1, 0
0.00398480, 1, 0, 1, 0
0.00398492, 0, 0, 1, 0
0.00398496, 0, 0, 0, 0
0.00398504, 1, 0, 0, 0
0.00398518, 0, 0, 0, 0
0.00398530, 1, 0, 0, 0
0.00398542, 0, 0, 0, 0
0.00398554, 1, 0, 0, 0
0.00398568, 0, 0, 0, 0
0.00398580, 1, 0, 0, 0
0.00398592, 0, 0, 0, 0
0.00398604, 1, 0, 0, 0
0.00398618, 0, 1, 0, 0
0.00398630, 1, 1, 0, 0
0.00398642, 0, 1, 0, 0
0.00398654, 1, 1, 0, 0
0.00398668, 0, 1, 0, 0
0.00398670, 0, 1, 1, 0
0.00398680, 1, 1, 1, 0
0.00398692, 0, 1, 1, 0
0.00398694, 0, 0, 0, 0
0.00398704, 1, 0, 0, 0
0.00398718, 0, 0, 0, 0
0.00398730, 1, 0, 0, 0
0.00398742, 0, 0, 0, 0
0.00398756, 1, 0, 0, 0
0.00398768, 0, 0, 0, 0
0.00398770, 0, 1, 0, 0
0.00398780, 1, 1, 0, 0
0.00398792, 0, 1, 0, 0
0.00398794, 0, 0, 0, 0
0.00398796, 0, 0, 1, 0
0.00398806, 1, 0, 1, 0
0.00398818, 0, 0, 1, 0
0.00398820, 0, 0, 0, 0
0.00398830, 1, 0, 0, 0
0.00398842, 0, 0, 0, 0
0.00398844, 0, 0, 1, 0
0.00398854, 1, 0, 1, 0
0.00398868, 0, 0, 1, 0
0.00398880, 1, 0, 1, 0
0.00398892, 0, 0, 1, 0
0.00398896, 0, 0, 0, 0
0.00398906, 1, 0, 0, 0
0.00398918, 0, 0, 0, 0
0.00398930, 1, 0, 0, 0
0.00398942, 0, 0, 0, 0
0.00398956, 1, 0, 0, 0
0.00398968, 0, 0, 0, 0
0.00398980, 1, 0, 0, 0
0.00398992, 0, 0, 0, 0
0.00398996, 0, 0, 1, 0
0.00399006, 1, 0, 1, 0
0.00399018, 0, 0, 1, 0
0.00399030, 1, 0, 1, 0
0.00399042, 0, 0, 1, 0
0.00399046, 0, 0, 0, 0
0.00399056, 1, 0, 0, 0
0.00399068, 0, 0, 0, 0
0.00399070, 0, 0, 1, 0
0.00399080, 1, 0, 1, 0
0.00399092, 0, 0, 1, 0
0.00399096, 0, 0, 0, 0
0.00399106, 1, 0, 0, 0
0.00399118, 0, 0, 0, 0
0.00399130, 1, 0, 0, 0
0.00399142, 0, 0, 0, 0
0.00399156, 1, 0, 0, 0
0.00399168, 0, 0, 0, 0
0.00399180, 1, 0, 0, 0
0.00399192, 0, 0, 0, 0
0.00399196, 0, 0, 1, 0
0.00399206, 1, 0, 1, 0
0.00399218, 0, 0, 1, 0
0.00399230, 1, 0, 1, 0
0.00399242, 0, 0, 1, 0
0.00399256, 1, 0, 1, 0
0.00399268, 0, 0, 1, 0
0.00399280, 1, 0, 1, 0
0.00399292, 0, 0, 1, 0
0.00399296, 0, 0, 0, 0
0.00399306, 1, 0, 0, 0
0.00399318, 0, 0, 0, 0
0.00399330, 1, 0, 0, 0
0.00399342, 0, 0, 0, 0
0.00399356, 1, 0, 0, 0
0.00399368, 0, 0, 0, 0
0.00399370, 0, 0, 1, 0
0.00399380, 1, 0, 1, 0
0.00399392, 0, 0, 1, 0
0.00399396, 0, 0, 0, 0
0.00399406, 1, 0, 0, 0
0.00399418, 0, 0, 0, 0
0.00399430, 1, 0, 0, 0
0.00399442, 0, 0, 0, 0
0.00399456, 1, 0, 0, 0
0.00399468, 0, 0, 0, 0
0.00399470, 0, 0, 1, 0
0.00399480, 1, 0, 1, 0
0.00399492, 0, 0, 1, 0
0.00399496, 0, 0, 0, 0
0.00399506, 1, 0, 0, 0
0.00399518, 0, 0, 0, 0
0.00399530, 1, 0, 0, 0
0.00399542, 0, 0, 0, 0
0.00399546, 0, 0, 1, 0
0.00399556, 1, 0, 1, 0
0.00399568, 0, 0, 1, 0
0.00399570, 0, 0, 0, 0
0.00399580, 1, 0, 0, 0
0.00399592, 0, 0, 0, 0
0.00399596, 0, 0, 1, 0
0.00399606, 1, 0, 1, 0
0.00399618, 0, 0, 1, 0
0.00399630, 1, 0, 1, 0
0.00399642, 0, 0, 1, 0
0.00399646, 0, 0, 0, 0
0.00399656, 1, 0, 0, 0
0.00399668, 0, 0, 0, 0
0.00399670, 0, 0, 1, 0
0.00399680, 1, 0, 1, 0
0.00399692, 0, 0, 1, 0
0.00399696, 0, 0, 0, 0
0.00399706, 1, 0, 0, 0
0.00399718, 0, 0, 0, 0
0.00399720, 0, 1, 0, 0
0.00399730, 1, 1, 0, 0
0.00399742, 0, 1, 0, 0
0.00399744, 0, 0, 0, 0
0.00399756, 1, 0, 0, 0
0.00399768, 0, 0, 0, 0
0.00399780, 1, 0, 0, 0
0.00399792, 0, 0, 0, 0
0.00399806, 1, 0, 0, 0
0.00399818, 0, 0, 0, 0
0.00399830, 1, 0, 0, 0
0.00399842, 0, 0, 0, 0
0.00399856, 1, 0, 0, 0
0.00400044, 1, 0, 0, 1
0.00498218, 1, 0, 0, 0
0.00498478, 0, 0, 0, 0
0.00498482, 0, 0, 1, 0
0.00498492, 1, 0, 1, 0
0.00498504, 0, 0, 1, 0
0.00498506, 0, 0, 0, 0
0.00498516, 1, 0, 0, 0
0.00498528, 0, 0, 0, 0
0.00498542, 1, 0, 0, 0
0.00498554, 0, 0, 0, 0
0.00498566, 1, 0, 0, 0
0.00498578, 0, 0, 0, 0
0.00498592, 1, 0, 0, 0
0.00498604, 0, 0, 0, 0
0.00498616, 1, 0, 0, 0
0.00498628, 0, 0, 0, 0
0.00498630, 0, 1, 0, 0
0.00498642, 1, 1, 0, 0
0.00498654, 0, 1, 0, 0
0.00498666, 1, 1, 0, 0
0.00498678, 0, 1, 0, 0
0.00498682, 0, 1, 1, 0
0.00498692, 1, 1, 1, 0
0.00498704, 0, 0, 1, 0
0.00498706, 0, 0, 0, 0
0.00498716, 1, 0, 0, 0
0.00498728, 0, 0, 0, 0
0.00498742, 1, 0, 0, 0
0.00498754, 0, 0, 0, 0
0.00498766, 1, 0, 0, 0
0.00498778, 0, 0, 0, 0
0.00498780, 0, 1, 0, 0
0.00498792, 1, 1, 0, 0
0.00498804, 0, 0, 0, 0
0.00498806, 0, 0, 1, 0
0.00498816, 1, 0, 1, 0
0.00498828, 0, 0, 1, 0
0.00498832, 0, 0, 0, 0
0.00498842, 1, 0, 0, 0
0.00498854, 0, 0, 0, 0
0.00498856, 0, 0, 1, 0
0.00498866, 1, 0, 1, 0
0.00498878, 0, 0, 1, 0
0.00498892, 1, 0, 1, 0
0.00498904, 0, 0, 1, 0
0.00498906, 0, 0, 0, 0
0.00498916, 1, 0, 0, 0
0.00498928, 0, 0, 0, 0
0.00498942, 1, 0, 0, 0
0.00498954, 0, 0, 0, 0
0.00498966, 1, 0, 0, 0
0.00498978, 0, 0, 0, 0
0.00498992, 1, 0, 0, 0
0.00499004, 0, 0, 0, 0
0.00499006, 0, 0, 1, 0
0.00499016, 1, 0, 1, 0
0.00499028, 0, 0, 1, 0
0.00499042, 1, 0, 1, 0
0.00499054, 0, 0, 1, 0
